client_product,iwd_product,article_number,combined_score
Rio d´oro Cranberry Drink 24% Fruchtgehalt sort.,FARMER NATURALS Cranberries 200g,304079,0.5879999995231628
Rio d´oro Cranberry Drink 24% Fruchtgehalt sort.,FARMER NATURALS Cashew-Cranberry-Mix 200g,499898,0.5770000219345093
Rio d´oro Cranberry Drink 24% Fruchtgehalt sort.,"GOURMET FINEST CUISINE Oliven Spezialitäten fruchtig 110g, exotisch 100g, zimtig 90g",504004,0.5130000114440918
Rio d´oro Cranberry Drink 24% Fruchtgehalt sort.,"MILSANI Sahnepudding Schokolade / Vanillegeschmack, 200 g",202695,0.5040000081062317
Rio d´oro Cranberry Drink 24% Fruchtgehalt sort.,"LYTTOS Griechische Oliven gefüllt mit Knoblauch oder Paprikapasta, 200 g Abtr.-Gew.",309264,0.4990000128746033
Rio d´oro my Sprizz sort.,"Spitzweck Weizenbrötchen, Stück",263393,0.5979999899864197
Rio d´oro my Sprizz sort.,"Gut drei Eichen Mini Teller, verschiedene Sorten, PK",203990,0.5630000233650208
Rio d´oro my Sprizz sort.,TILLMAN'S Toasty Käse,648856,0.5619999766349792
Rio d´oro my Sprizz sort.,Obstknoten- beutel,212268,0.5600000023841858
Rio d´oro my Sprizz sort.,Dinkelbürli,270407,0.546999990940094
Quellbrunn Vitaminwasser sort.,"DELIKATO Senf mittelscharf, 250 ml",194373,0.4440000057220459
Quellbrunn Vitaminwasser sort.,"DELIKATO Senf in der Tube mittelscharf, 200 ml",194108,0.421999990940094
Quellbrunn Vitaminwasser sort.,MILSANI Fruchtjoghurt 1kg verschiedene Sorten,594484,0.4180000126361847
Quellbrunn Vitaminwasser sort.,GOURMET FINEST CUISINE Aceto Balsamico di Modena I.G.P. 250ml,600800,0.3880000114440918
Quellbrunn Vitaminwasser sort.,"MILSANI Sahnepudding Schokolade / Vanillegeschmack, 200 g",202695,0.3490000069141388
Rio d´oro Smoothie sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.5609999895095825
Rio d´oro Smoothie sort.,"MEINE METZGERIE Aufschnitt verschiedene Sorten, PK",486859,0.4950000047683716
Rio d´oro Smoothie sort.,"RIO D'ORO Saftorangen Klasse I, Sorte: s. Etikett, 1,5kg, Ursprung: s. Etikett, PK",265987,0.4939999878406525
Rio d´oro Smoothie sort.,MOSER ROTH EISPRALINEN Spaghetti Eis 80g,642253,0.4880000054836273
Rio d´oro Smoothie sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.421999990940094
Flirtea Chai Eistee sort.,"FLIRTEA Izetea verschiedene Sorten, 0,70/Liter",540390,0.718999981880188
Flirtea Chai Eistee sort.,FUNNY FRISCH Spezialitäten verschiedene Sorten,592189,0.5389999747276306
Flirtea Chai Eistee sort.,"Gut drei Eichen Mini Teller, verschiedene Sorten, PK",203990,0.4339999854564667
Flirtea Chai Eistee sort.,"Spitzweck Weizenbrötchen, Stück",263393,0.3889999985694885
Flirtea Chai Eistee sort.,"Zitronen Klasse: I, Stück, Ursprung: Spanien",230672,0.3580000102519989
Rio d´oro Traubensaft direkt gepresst 100% Frucht,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.699999988079071
Rio d´oro Traubensaft direkt gepresst 100% Frucht,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.6919999718666077
Rio d´oro Traubensaft direkt gepresst 100% Frucht,"SCHULTENBRÄU weißer Mix Grapefruit alkoholfrei 0,5l",182867,0.5339999794960022
Rio d´oro Traubensaft direkt gepresst 100% Frucht,MILSANI Kaffeesahne 20er 200 g,202678,0.5299999713897705
Rio d´oro Traubensaft direkt gepresst 100% Frucht,"Petersilie glatt Bund, 200g, Ursprung: s. Etikett",511995,0.5189999938011169
Rio d´oro Landfrucht Säfte sort.,"MILSANI Fruchtgrütze verschiedene Sorten, 500g",332314,0.6029999852180481
Rio d´oro Landfrucht Säfte sort.,HARIBO Happy Cola Fruit/Saurer Zoo,523082,0.5920000076293945
Rio d´oro Landfrucht Säfte sort.,"LYTTOS Fruchtjoghurt griechischer Art, verschiedene Sorten",202927,0.5770000219345093
Rio d´oro Landfrucht Säfte sort.,GOURMET FINEST CUISINE Baby Ananas verschiedene Sorten,542551,0.5709999799728394
Rio d´oro Landfrucht Säfte sort.,GOURMET FINEST CUISINE Wurzelbrot Natur oder Walnuss,596740,0.5220000147819519
Fair Fairtrade Saft/ Nektar sort.,"GUTFRIED Junior verschiedene Sorten, PK",204078,0.5630000233650208
Fair Fairtrade Saft/ Nektar sort.,"MENTOS Kaudragees verschiedene Sorten, PK",112115,0.5130000114440918
Fair Fairtrade Saft/ Nektar sort.,"Gut drei Eichen Mini Teller, verschiedene Sorten, PK",203990,0.5070000290870667
Fair Fairtrade Saft/ Nektar sort.,"GUT DREI EICHEN Bayerischer Leberkäse, verschiedene Sorten, PK",202738,0.4959999918937683
Fair Fairtrade Saft/ Nektar sort.,"Laugenstange, Laugengebäck, Stück",187409,0.4709999859333038
Rio d´oro Direktsaft Premium 100% Saft sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.6800000071525574
Rio d´oro Direktsaft Premium 100% Saft sort.,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.6729999780654907
Rio d´oro Direktsaft Premium 100% Saft sort.,"DELIKATO Senf mittelscharf, 250 ml",194373,0.5
Rio d´oro Direktsaft Premium 100% Saft sort.,"Gordon's 0,0 Alkoholfrei, 1 Flasche Schweppes Indian Tonic gratis, 0,7 Liter",634355,0.4990000128746033
Rio d´oro Direktsaft Premium 100% Saft sort.,"REHM Ofen-Fleischkäse Fein, Pizza, 220 g, PK",278731,0.4850000143051147
Rio d´oro Mehrfrucht-Direktsaft 100% Fruchtgehalt sort.,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.6340000033378601
Rio d´oro Mehrfrucht-Direktsaft 100% Fruchtgehalt sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.6290000081062317
Rio d´oro Mehrfrucht-Direktsaft 100% Fruchtgehalt sort.,"GOURMET FINEST CUISINE Oliven Spezialitäten fruchtig 110g, exotisch 100g, zimtig 90g",504004,0.5640000104904175
Rio d´oro Mehrfrucht-Direktsaft 100% Fruchtgehalt sort.,Ferrero Kinder Schokolade 100g,335240,0.5640000104904175
Rio d´oro Mehrfrucht-Direktsaft 100% Fruchtgehalt sort.,"MILSANI Sahnepudding Schokolade / Vanillegeschmack, 200 g",202695,0.5199999809265137
Rio d´oro Fruchtsaftgetränk sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.6639999747276306
Rio d´oro Fruchtsaftgetränk sort.,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.6449999809265137
Rio d´oro Fruchtsaftgetränk sort.,HARIBO Happy Cola Fruit/Saurer Zoo,523082,0.5989999771118164
Rio d´oro Fruchtsaftgetränk sort.,"SCHULTENBRÄU weißer Mix Grapefruit alkoholfrei 0,5l",182867,0.5210000276565552
Rio d´oro Fruchtsaftgetränk sort.,"GOURMET FINEST CUISINE Gourmet Edle Trüffel Marc de Champagne, Eierlikör Schoko",341353,0.515999972820282
Rio d´oro Tropical Bay Fruchtsaftgetränk sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.6579999923706055
Rio d´oro Tropical Bay Fruchtsaftgetränk sort.,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.6309999823570251
Rio d´oro Tropical Bay Fruchtsaftgetränk sort.,ALMARE SEAFOOD Thunfisch in eigenem Saft und Aufguss 150g Abtr.-Gew.,309672,0.5659999847412109
Rio d´oro Tropical Bay Fruchtsaftgetränk sort.,"SCHULTENBRÄU weißer Mix Grapefruit alkoholfrei 0,5l",182867,0.5440000295639038
Rio d´oro Tropical Bay Fruchtsaftgetränk sort.,GOURMET FINEST CUISINE Mini Pack Thunfisch Bonito del Norte in Olivenöl,592125,0.5230000019073486
Rio d´oro Orangennektar sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.7360000014305115
Rio d´oro Orangennektar sort.,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.6669999957084656
Rio d´oro Orangennektar sort.,"RIO D'ORO Saftorangen Klasse I, Sorte: s. Etikett, 1,5kg, Ursprung: s. Etikett, PK",265987,0.6029999852180481
Rio d´oro Orangennektar sort.,Ferrero Yogurette,335270,0.5460000038146973
Rio d´oro Orangennektar sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5379999876022339
Rio d´oro Orangensaft ohneFruchtfl aus Konzentrat,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.7129999995231628
Rio d´oro Orangensaft ohneFruchtfl aus Konzentrat,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.7120000123977661
Rio d´oro Orangensaft ohneFruchtfl aus Konzentrat,"RIO D'ORO Saftorangen Klasse I, Sorte: s. Etikett, 1,5kg, Ursprung: s. Etikett, PK",265987,0.5590000152587891
Rio d´oro Orangensaft ohneFruchtfl aus Konzentrat,"SCHULTENBRÄU weißer Mix Grapefruit alkoholfrei 0,5l",182867,0.5070000290870667
Rio d´oro Orangensaft ohneFruchtfl aus Konzentrat,"MILSANI Sahnepudding Schokolade / Vanillegeschmack, 200 g",202695,0.503000020980835
Rio d´oro Fruchtsaft 100% Fruchtgehalt sort.,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.5770000219345093
Rio d´oro Fruchtsaft 100% Fruchtgehalt sort.,MILSANI Fruchtjoghurt 1kg verschiedene Sorten,594484,0.5740000009536743
Rio d´oro Fruchtsaft 100% Fruchtgehalt sort.,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.5659999847412109
Rio d´oro Fruchtsaft 100% Fruchtgehalt sort.,"GOURMET FINEST CUISINE Oliven Spezialitäten fruchtig 110g, exotisch 100g, zimtig 90g",504004,0.5329999923706055
Rio d´oro Fruchtsaft 100% Fruchtgehalt sort.,"DELIKATO Senf mittelscharf, 250 ml",194373,0.5090000033378601
Rio d´oro Fruchtnektar Premium sort. Banane; Pfirsich,"MILSANI Sahne-Kefir auf Frucht verschiedene Sorten, 250 g",205852,0.5720000267028809
Rio d´oro Fruchtnektar Premium sort. Banane; Pfirsich,"MILSANI Fruchtgrütze verschiedene Sorten, 500g",332314,0.5329999923706055
Rio d´oro Fruchtnektar Premium sort. Banane; Pfirsich,HARIBO Happy Cola Fruit/Saurer Zoo,523082,0.5270000100135803
Rio d´oro Fruchtnektar Premium sort. Banane; Pfirsich,"GOURMET FINEST CUISINE Oliven Spezialitäten fruchtig 110g, exotisch 100g, zimtig 90g",504004,0.5059999823570251
Rio d´oro Fruchtnektar Premium sort. Banane; Pfirsich,"LYTTOS Griechische Oliven gefüllt mit Knoblauch oder Paprikapasta, 200 g Abtr.-Gew.",309264,0.488999992609024
Rio d´oro Multivitaminsaft 100% Fruchtgehalt,RIO D'ORO Blutorangendirektsaft 1 Liter,279409,0.5640000104904175
Rio d´oro Multivitaminsaft 100% Fruchtgehalt,RIO D'ORO Orangendirektsaft 1 Liter,280132,0.550000011920929
Rio d´oro Multivitaminsaft 100% Fruchtgehalt,"DELIKATO Senf mittelscharf, 250 ml",194373,0.5180000066757202
Rio d´oro Multivitaminsaft 100% Fruchtgehalt,DELIKATO Mayonnaise 500 ml,194140,0.4670000076293945
Rio d´oro Multivitaminsaft 100% Fruchtgehalt,"Rosmarin, 25g, Ursprung: s. Etikett",229648,0.4350000023841858
Flirtea Eistee Premium sort.,"FLIRTEA Izetea verschiedene Sorten, 0,70/Liter",540390,0.7319999933242798
Flirtea Eistee Premium sort.,FUNNY FRISCH Spezialitäten verschiedene Sorten,592189,0.5090000033378601
Flirtea Eistee Premium sort.,"Gut drei Eichen Mini Teller, verschiedene Sorten, PK",203990,0.4040000140666962
Flirtea Eistee Premium sort.,LE GUSTO Fix Spaghetti Bolognese 37g,435076,0.3379999995231628
Flirtea Eistee Premium sort.,"MEINE KUCHENWELT Kuchen-Party, verschiedene Sorten, €9,97/kg, Ursprung: 300 g",191167,0.3310000002384186
Flirtea Eistee Pfirsich/Zitrone sort.,"FLIRTEA Izetea verschiedene Sorten, 0,70/Liter",540390,0.7720000147819519
Flirtea Eistee Pfirsich/Zitrone sort.,FUNNY FRISCH Spezialitäten verschiedene Sorten,592189,0.5320000052452087
Flirtea Eistee Pfirsich/Zitrone sort.,"Gut drei Eichen Mini Teller, verschiedene Sorten, PK",203990,0.4560000002384186
Flirtea Eistee Pfirsich/Zitrone sort.,LE GUSTO Fix Spaghetti Bolognese 37g,435076,0.4230000078678131
Flirtea Eistee Pfirsich/Zitrone sort.,"MEINE KUCHENWELT Kuchen-Party, verschiedene Sorten, €9,97/kg, Ursprung: 300 g",191167,0.4059999883174896
Westminster Izetea sort.,"WESTMINSTER Kamillentee 37,5g",476340,0.7429999709129333
Westminster Izetea sort.,"WESTMINSTER Grüner Tee verschiedene Sorten, 43,75g",477598,0.6840000152587891
Westminster Izetea sort.,"WESTMINSTER Früchtetee, verschiedene Sorten, 75g",476375,0.6499999761581421
Westminster Izetea sort.,"WESTMINSTER Bio Feel Good Tea Fair Trade, verschiedene Sorten, 40g, 35g oder 30g",511823,0.6349999904632568
Westminster Izetea sort.,"WESTMINSTER Kräuter - Vielfalt, verschiedene Sorten, 50g oder 37,5g",476073,0.6140000224113464
Fresh & Free Active Box Kaugummi sort.,"FRESH & FREE Active Zahnpflege Kaugummi Box ohne Zucker, verschiedene Sorten",194256,0.6740000247955322
Fresh & Free Active Box Kaugummi sort.,FRESH & FREE Kaugummi Xylit-Pro Zahnpflege verschiedene Sorten,193919,0.6480000019073486
Fresh & Free Active Box Kaugummi sort.,HARIBO Happy Cola Fruit/Saurer Zoo,523082,0.4659999907016754
Fresh & Free Active Box Kaugummi sort.,ALMARE SEAFOOD Mini-Pack Räucherlachs 90 g,307182,0.4519999921321869
Fresh & Free Active Box Kaugummi sort.,GOURMET FINEST CUISINE Premium Donuts Raspberry Queen/Chocolate King,601806,0.4280000030994415
Fresh & Free Active Air Kaugummi sort.,"FRESH & FREE Active Zahnpflege Kaugummi Box ohne Zucker, verschiedene Sorten",194256,0.6850000023841858
Fresh & Free Active Air Kaugummi sort.,FRESH & FREE Kaugummi Xylit-Pro Zahnpflege verschiedene Sorten,193919,0.6589999794960022
Fresh & Free Active Air Kaugummi sort.,HARIBO Happy Cola Fruit/Saurer Zoo,523082,0.4550000131130219
Fresh & Free Active Air Kaugummi sort.,ALMARE SEAFOOD Mini-Pack Räucherlachs 90 g,307182,0.4420000016689301
Fresh & Free Active Air Kaugummi sort.,GOURMET FINEST CUISINE Mini Pack Thunfisch Bonito del Norte in Olivenöl,592125,0.4269999861717224
Mingles Bonbon sort.,"Mingles Bonbon verschiedene Sorten, 2 x 44 g, PK",227671,0.6579999923706055
Mingles Bonbon sort.,Hustin Bonbons verschiedene Sorten,194048,0.578000009059906
Mingles Bonbon sort.,BERMONT Bonbon Kräuterli verschiedene Sorten,194088,0.5429999828338623
Mingles Bonbon sort.,BON-RI Parboiled Reis 1kg,194682,0.4149999916553497
Mingles Bonbon sort.,"Snackstick Hähnchen Kebab-Style Plundergebäck mit, 80% Geflügelfleischzeugnis, Stück",641601,0.3720000088214874
Hustin Hustenbonbons sort.,Hustin Bonbons verschiedene Sorten,194048,0.7799999713897705
Hustin Hustenbonbons sort.,BERMONT Bonbon Kräuterli verschiedene Sorten,194088,0.5440000295639038
Hustin Hustenbonbons sort.,mucci Eisschale versch. Sorten,484259,0.4639999866485596
Hustin Hustenbonbons sort.,FARMER Erdnüsse im Teigmantel Paprika,317272,0.4339999854564667
Hustin Hustenbonbons sort.,"Süßkartoffeln, je kg, Ursprung: USA, KGM",230754,0.3729999959468842
Bermont Kräuterli ohne Zucker sort.,"PICKERD Tortencreme hell, Erdbeere",666053,0.6159999966621399
Bermont Kräuterli ohne Zucker sort.,"Spitzweck Weizenbrötchen, Stück",263393,0.5950000286102295
Bermont Kräuterli ohne Zucker sort.,Schmälzie Schwäb. Landschinken,489832,0.5839999914169312
Bermont Kräuterli ohne Zucker sort.,Cornetto Max Mango & Vanilla,663576,0.5550000071525574
Bermont Kräuterli ohne Zucker sort.,TILLMAN'S Toasty Käse,648856,0.5139999985694885
Biscotto Choco Wafer,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5210000276565552
Biscotto Choco Wafer,"PICKERD Kuchenglasur rosa, türkis, schoko",666188,0.5009999871253967
Biscotto Choco Wafer,ALMARE SEAFOOD MSC Thunfischfilets Premium in Bio-Sonnenblumenöl o. Natur,522080,0.4979999959468842
Biscotto Choco Wafer,"CHOCEUR Haselnuss-/Mandelpralinen Haselnuss/Mandel, PK",157948,0.4939999878406525
Biscotto Choco Wafer,"Dinkel- Sonnenkernweck Dinkelkleingebäck, Stück",263389,0.4779999852180481
Biscotto Sandwich Waffeln,gGOLDÄHREN Dinkelsandwich,489025,0.6389999985694885
Biscotto Sandwich Waffeln,gGOLDÄHREN Dinkel-Sandwich,186886,0.6389999985694885
Biscotto Sandwich Waffeln,Karotten aus Deutschland je kg,230732,0.5860000252723694
Biscotto Sandwich Waffeln,MEINE KUCHENWELT Mini Butter-Waffeln verschiedene Sorten,519362,0.5640000104904175
Biscotto Sandwich Waffeln,FAIR&GUT Hackfleisch 5% Fett,550895,0.5370000004768372
Biscotto Biscotti con Crema sort.,"MILSANI Deutscher Camembert, 125 g",589036,0.5460000038146973
Biscotto Biscotti con Crema sort.,MOSER ROTH EISPRALINEN Spaghetti Eis 80g,642253,0.5329999923706055
Biscotto Biscotti con Crema sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5239999890327454
Biscotto Biscotti con Crema sort.,"Dinkel- Sonnenkernweck Dinkelkleingebäck, Stück",263389,0.5139999985694885
Biscotto Biscotti con Crema sort.,"Dinkel- Kürbiskernweck Dinkelkleingebäck, Stück",263392,0.4930000007152557
Biscotto Cookeo sort.,LE GUSTO Fix Spaghetti Bolognese 37g,435076,0.5680000185966492
Biscotto Cookeo sort.,"PICKERD Tortencreme hell, Erdbeere",666053,0.5410000085830688
Biscotto Cookeo sort.,"SWEET VALLEY Apfelmus gezuckert, ungezuckert",455564,0.5339999794960022
Biscotto Cookeo sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5289999842643738
Biscotto Cookeo sort.,"Birnen Nashi, Stück, Ursprung: China",229079,0.5210000276565552
Biscotto Schokobutterkeks sort.,Choceur peanuts,552402,0.5680000185966492
Biscotto Schokobutterkeks sort.,"Süßkartoffeln, je kg, Ursprung: USA, KGM",230754,0.5659999847412109
Biscotto Schokobutterkeks sort.,"kleine SCHÄTZE Passionsfrucht Frisch, keine Klasse, Ursprung: Vietnam",228626,0.5600000023841858
Biscotto Schokobutterkeks sort.,GOURMET FINEST CUISINE Tiefsee-Scallops Fleisch der Kammmuschel,534877,0.5230000019073486
Biscotto Schokobutterkeks sort.,"GUT DREI EICHEN Bratwurst 1000 g, PK",487879,0.5080000162124634
Biscotto Schokowaffelröllchen sort.,"Süßkartoffeln, je kg, Ursprung: USA, KGM",230754,0.6510000228881836
Biscotto Schokowaffelröllchen sort.,GOURMET FINEST CUISINE Wurzelbrot Natur oder Walnuss,596740,0.6259999871253967
Biscotto Schokowaffelröllchen sort.,GOURMET FINEST CUISINE Gemüse mit Fisch im Bratbeutel Wolfsbarsch- oder Doradenfilet,550594,0.5929999947547913
Biscotto Schokowaffelröllchen sort.,"PICKERD Tortencreme hell, Erdbeere",666053,0.5690000057220459
Biscotto Schokowaffelröllchen sort.,"kleine SCHÄTZE Passionsfrucht Frisch, keine Klasse, Ursprung: Vietnam",228626,0.5320000052452087
Biscotto Schoko-Waffeln sort.,"Süßkartoffeln, je kg, Ursprung: USA, KGM",230754,0.6669999957084656
Biscotto Schoko-Waffeln sort.,GOURMET FINEST CUISINE Wurzelbrot Natur oder Walnuss,596740,0.6079999804496765
Biscotto Schoko-Waffeln sort.,"KLEINE SCHÄTZE Speisekartoffeln Ursprung: E, kg, Ursprung: Drillinge, festkochend",228577,0.5979999899864197
Biscotto Schoko-Waffeln sort.,FAIR&GUT Hackfleisch vom Rind,550925,0.5649999976158142
Biscotto Schoko-Waffeln sort.,"kleine SCHÄTZE Passionsfrucht Frisch, keine Klasse, Ursprung: Vietnam",228626,0.5419999957084656
Biscotto Choco & Biscuit sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5590000152587891
Biscotto Choco & Biscuit sort.,LE GUSTO Fix Spaghetti Bolognese 37g,435076,0.5289999842643738
Biscotto Choco & Biscuit sort.,GOURMET FINEST CUISINE Mini Pack Thunfisch Bonito del Norte in Olivenöl,592125,0.5090000033378601
Biscotto Choco & Biscuit sort.,"GUT DREI EICHEN Bacon 100 g, PK",203149,0.4699999988079071
Biscotto Choco & Biscuit sort.,"Laugenstange, Laugengebäck, Stück",187409,0.4580000042915344
Choceur Schokolierte Brezeln Vollmilch,Choceur Nussknacker Vollmilch 100g,434365,0.7329999804496765
Choceur Schokolierte Brezeln Vollmilch,"Chocoeur Schoko Knusper Riegel, vollmilch, 10 Riegel, 180g",155681,0.718999981880188
Choceur Schokolierte Brezeln Vollmilch,Chocoeur Vollmilch-Nuss 100g,194096,0.7120000123977661
Choceur Schokolierte Brezeln Vollmilch,"Chocoeur Aldi Gipfel Milchschokolade mit Honig-Mandel-Torrone, 100g",593883,0.6639999747276306
Choceur Schokolierte Brezeln Vollmilch,Choceur Milch Freunde 200g,558708,0.640999972820282
Biscotto Karamellwaffeln sort. 300-/400g,Biscotto Sandwich Waffeln 128g,465017,0.7440000176429749
Biscotto Karamellwaffeln sort. 300-/400g,"GUT DREI EICHEN Pfefferbeißer 300 g, PK",203048,0.6539999842643738
Biscotto Karamellwaffeln sort. 300-/400g,"MILSANI Joghurt mild 3,5 % Fett 500g",202925,0.6190000176429749
Biscotto Karamellwaffeln sort. 300-/400g,"Milsani Joghurt, 1,5% / 0,1% Fett, 500 g",202782,0.6150000095367432
Biscotto Karamellwaffeln sort. 300-/400g,"GUT DREI EICHEN Koch-Hinterschinken 200 g, PK",202777,0.6060000061988831
Biscotto Butterwaffeln,MEINE KUCHENWELT Mini Butter-Waffeln verschiedene Sorten,519362,0.6690000295639038
Biscotto Butterwaffeln,"Buttercroissant Butter-Plunderhörnchen, Stück",187441,0.6399999856948853
Biscotto Butterwaffeln,Butter- Laugenecke,187148,0.6100000143051147
Biscotto Butterwaffeln,GOURMET FINEST CUISINE Herzoginkartoffeln 600g,192022,0.531000018119812
Biscotto Butterwaffeln,Choceur peanuts,552402,0.492000013589859
Biscotto Waffeln sort.,"Süßkartoffeln, je kg, Ursprung: USA, KGM",230754,0.6850000023841858
Biscotto Waffeln sort.,"PICKERD Tortencreme hell, Erdbeere",666053,0.6119999885559082
Biscotto Waffeln sort.,"Spitzweck Weizenbrötchen, Stück",263393,0.6100000143051147
Biscotto Waffeln sort.,Dinkelbürli,270407,0.6000000238418579
Biscotto Waffeln sort.,FAIR&GUT Hackfleisch vom Rind,550925,0.578000009059906
Biscotto Sandwich Getreidekekse sort.,ALMARE SEAFOOD Stremellachs verschiedene Sorten,211359,0.5870000123977661
